index,URL,Topic Score,Labels
387,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/62424892_618616741949018_5440620026177917989_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&oh=d1fa26d860b97d56a1216eb75671a220&oe=5E4FA10D,"0.235*""mountain"" + 0.140*""blue"" + 0.098*""landform"" + 0.081*""cloud"" + 0.066*""atmospher"" + 0.061*""horizon"" + 0.046*""phenomenon"" + 0.044*""room"" + 0.033*""tourism"" + 0.030*""adapt""",Product Room Furniture Comfort Baby Products Couch Sitting Baby carriage Costume
388,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/60900671_435127837036824_5329088141843939553_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=5950891338b962a544f1570f8f180603&oe=5E85F1B4,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Fun Costume Dress
389,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/61284557_458430221570903_5037777469407626398_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111&oh=ab37b51210350c361bfbab6e336997b5&oe=5E8409AD,"0.236*""natur"" + 0.097*""grass"" + 0.093*""landscap"" + 0.081*""environ"" + 0.077*""tree"" + 0.053*""plant"" + 0.042*""water"" + 0.038*""ocean"" + 0.035*""green"" + 0.032*""photographi""",Bird Beak Crane Cranelike bird Grass Natural landscape Wildlife Water bird Grass family Sandhill crane
390,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/62229316_305113827076582_6732504447167501422_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=110&oh=72b030a45e7b67eb05cfc74690d80250&oe=5E4EE448,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Urban area Yellow Tree Street Green Road Light Town Lane Public space
391,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/61699656_2353494111360933_144542881430437243_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&oh=6382a34fbeeb778c070ad55b6b601dc6&oe=5E81966E,"0.235*""mountain"" + 0.140*""blue"" + 0.098*""landform"" + 0.081*""cloud"" + 0.066*""atmospher"" + 0.061*""horizon"" + 0.046*""phenomenon"" + 0.044*""room"" + 0.033*""tourism"" + 0.030*""adapt""",Mountainous landforms Sky Mountain Mountain range Alps Glacial landform Cloud Glacier Ice Massif
392,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/60739019_127456721790552_8131073818813302034_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=51a8e3a7364a60516a6b135c458ffeb2&oe=5E4DAAEF,"0.163*""mountain"" + 0.135*""atmospher"" + 0.080*""phenomenon"" + 0.079*""natur"" + 0.062*""landform"" + 0.057*""tree"" + 0.051*""cloud"" + 0.050*""grass"" + 0.044*""plant"" + 0.038*""landscap""",Sky Mountainous landforms Atmosphere Atmospheric phenomenon Astronomical object Brown Space Mountain Star Astronomy
393,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/72625018_476970262890615_8740506596305818953_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&oh=bd4e30641912aa4456b74b7f37132a40&oe=5E4A4D12,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Photograph Monochrome Blackandwhite Monochrome photography Gentleman Male Film noir Photography Street Style
394,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/69952297_2595902387114868_7148813516052363857_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=8bfc151a036d76aa6b672a2d7df1c6a0&oe=5E6D69E2,"0.238*""marin"" + 0.161*""organ"" + 0.116*""water"" + 0.109*""biolog"" + 0.089*""mammal"" + 0.080*""photographi"" + 0.033*""blue"" + 0.030*""plant"" + 0.026*""vehicl"" + 0.018*""rock""",Vertebrate Mammal Fur seal Terrestrial animal Snout Adaptation California sea lion Claw Marine mammal Threetoed sloth
395,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/70627128_502649833918665_5714883223846308656_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&oh=12dc000c6ae653b90ce4086e931b775b&oe=5E8B8496,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Vehicle Recreation Sport venue Games Tourism
396,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/72478767_138004940822053_4085855532203304534_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101&oh=3427980a7a012f2195b5410cf5e21add&oe=5E67C85F,"0.163*""mountain"" + 0.135*""atmospher"" + 0.080*""phenomenon"" + 0.079*""natur"" + 0.062*""landform"" + 0.057*""tree"" + 0.051*""cloud"" + 0.050*""grass"" + 0.044*""plant"" + 0.038*""landscap""",Sky Night Atmospheric phenomenon Atmosphere Star Cloud Mountain Astronomy Space Astronomical object
397,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/69657214_1063334950674468_37862730448121009_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=145a4f6d18d45590bb86258b37cecf99&oe=5E847622,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Green sea turtle Sea turtle Hawksbill sea turtle Turtle Water Olive ridley sea turtle Kemps ridley sea turtle Loggerhead sea turtle Tortoise Sky
398,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/71191718_2602600913169913_5420136217217258692_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101&oh=905c27ea7804f3a67c4e5d6621fc3ae8&oe=5E89857D,"0.124*""water"" + 0.121*""ocean"" + 0.117*""area"" + 0.080*""rock"" + 0.076*""marin"" + 0.064*""geolog"" + 0.052*""biolog"" + 0.043*""phenomenon"" + 0.039*""blue"" + 0.038*""human""",Ocean Natural environment Arctic ocean Arctic Water Polar bear Ice Sea ice Sea Sky
399,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/70369824_129940465071091_5578209070884045244_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&oh=aabccb84dbd5ba048cf9447ef37edd8a&oe=5E4DF835,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Bird Vertebrate Beak Perching bird Swallow Songbird Bluebird Old World flycatcher Wildlife Tail
400,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/71027745_1245504215639900_489427743731764715_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=108&oh=b404211ba3683a3436561701d1344928&oe=5E4C31EC,"0.235*""mountain"" + 0.140*""blue"" + 0.098*""landform"" + 0.081*""cloud"" + 0.066*""atmospher"" + 0.061*""horizon"" + 0.046*""phenomenon"" + 0.044*""room"" + 0.033*""tourism"" + 0.030*""adapt""",Photograph Beauty Sitting Sky Fun Photography Dress Furniture Leisure Smile
401,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/71333476_2357249091256393_7805982207927312814_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101&oh=9db47ea0e42ff5983aaa6aa15b6d6ca2&oe=5E66EFAD,"0.182*""mountain"" + 0.149*""landscap"" + 0.133*""natur"" + 0.100*""geolog"" + 0.094*""landform"" + 0.083*""phenomenon"" + 0.035*""atmospher"" + 0.032*""peopl"" + 0.028*""rock"" + 0.025*""cloud""",Mountainous landforms Mountain Mountain range Glacial landform Geological phenomenon Rock Ridge Alps Arête Massif
402,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/70327798_2460397534286210_971681492251154155_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&oh=69a9874f2486a4d220e4f5b63ba7e868&oe=5E4C6617,"0.218*""wildlif"" + 0.148*""anim"" + 0.140*""vertebr"" + 0.124*""terrestri"" + 0.107*""mammal"" + 0.056*""organ"" + 0.051*""snout"" + 0.045*""adapt"" + 0.036*""plant"" + 0.020*""tree""",Elephant Elephants and Mammoths African elephant Indian elephant Terrestrial animal Wildlife Tusk Organism Working animal Safari
403,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/70601060_548459055958977_3872766585626953830_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&oh=3f57da96196d89076499a49da1a0fadf&oe=5E6859EC,"0.218*""wildlif"" + 0.148*""anim"" + 0.140*""vertebr"" + 0.124*""terrestri"" + 0.107*""mammal"" + 0.056*""organ"" + 0.051*""snout"" + 0.045*""adapt"" + 0.036*""plant"" + 0.020*""tree""",Mammal Vertebrate Terrestrial animal Wildlife Whiskers Felidae Carnivore Small to mediumsized cats Cat Ocelot
404,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/69216733_408461939865154_1958735107520538083_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=110&oh=4905554f49328bf9e4ed36bd24d847b3&oe=5E4D8FD7,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Bird Beak Wing Feather Wildlife Bird of prey Photography Vulture Stock photography Fowl
405,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e15/70460187_105626644077594_6657717532486415407_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=009dd2c131863558e295d20da90bf71d&oe=5E5161FC,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Water Sea Wave Wind wave Ocean Whale Humpback whale Marine mammal Tide grey whale
406,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/69945309_2487391018211939_7149141807229910253_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111&oh=b5894c79365ac589001224ed9df9e7a0&oe=5E669B3D,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",People Adaptation Human Photography Tribe Statue Art
407,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/70877681_963313487373541_1105953302287912724_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101&oh=8515e3dfb6a30ebde7ab7d7608275b0e&oe=5E6A5A50,"0.124*""water"" + 0.121*""ocean"" + 0.117*""area"" + 0.080*""rock"" + 0.076*""marin"" + 0.064*""geolog"" + 0.052*""biolog"" + 0.043*""phenomenon"" + 0.039*""blue"" + 0.038*""human""",Formation Rock Cave Geology Erosion Geological phenomenon Lava cave World Landscape Coastal and oceanic landforms
408,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/60384551_141375496977517_1672280935448428984_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101&oh=e7fa46742932dbcceb9172c81876413e&oe=5E861268,"0.235*""mountain"" + 0.140*""blue"" + 0.098*""landform"" + 0.081*""cloud"" + 0.066*""atmospher"" + 0.061*""horizon"" + 0.046*""phenomenon"" + 0.044*""room"" + 0.033*""tourism"" + 0.030*""adapt""",Mountainous landforms Fur seal Mountain Mountain range Wilderness Seal Alps Snow Wildlife National park
409,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e15/60888577_118168666069126_1411987022013995861_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=110&oh=a94e85f692559c5d3b13dfa9d9a4e402&oe=5E86CBAE,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Branch Tree Silhouette Sky Wildlife Twig Plant Shadow Trunk
410,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/60797427_1315197505296310_2682757893078225261_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=110&oh=ec403051c2bf2d32c7632d98f778945d&oe=5E6EC09C,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Sky Mosque Sunset Place of worship Landmark Evening Dusk Morning Building Atmosphere
411,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/61627348_113384899903035_8474720147085470401_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&oh=09d6bd78949c4dbf755ca6ee14cd292c&oe=5E692A63,"0.170*""water"" + 0.132*""tree"" + 0.093*""plant"" + 0.092*""phenomenon"" + 0.065*""geolog"" + 0.058*""mountain"" + 0.048*""natur"" + 0.041*""atmospher"" + 0.041*""photographi"" + 0.041*""landscap""",Rock Formation Tree Natural arch Arch Geology Geological phenomenon Sky Outcrop Architecture
412,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e15/61852174_163563898007892_6196586044908919859_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=9b59e7f6c8ba253593328b63e8c0a5f4&oe=5E8194CE,"0.235*""mountain"" + 0.140*""blue"" + 0.098*""landform"" + 0.081*""cloud"" + 0.066*""atmospher"" + 0.061*""horizon"" + 0.046*""phenomenon"" + 0.044*""room"" + 0.033*""tourism"" + 0.030*""adapt""",Sky Cloud Blue Horizon Atmosphere Atmospheric phenomenon Dusk Sea Ocean Evening
413,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/60885498_198370031135918_6178547908165611159_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&oh=09765f1150820b2697aed9f08275c0b9&oe=5E5381EA,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Atmospheric phenomenon Wall Sky Standing Architecture Winter Fog Building Haze Photography
414,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/60866885_1026932467495353_8686127831242269174_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&oh=ffd640307bd913c1e10a3e1e4a789fd5&oe=5E523082,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Rainbow Sky Meteorological phenomenon Cloud Shore Ecoregion Sea Coast Wildlife Horizon
415,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/60616013_132935144556663_5988975544620794422_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&oh=0d73cfeff5f4dca6789b8b7034e786e4&oe=5E668FE0,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Horse Mammal Sky Mane Stallion Snout Sorrel Mustang horse Mare Organism
416,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/58643487_877740959226866_9138157911138187507_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&oh=7931747201ed3ffa3459870188650eb1&oe=5E691ED5,"0.515*""photographi"" + 0.143*""room"" + 0.065*""human"" + 0.053*""sit"" + 0.037*""cloud"" + 0.032*""water"" + 0.023*""tree"" + 0.017*""architectur"" + 0.015*""organ"" + 0.014*""light""",Sky Nature Night Light Tree Lighting Cloud Horizon City Photography
417,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/61117836_468444467249650_3343189902534255152_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=110&oh=1c1b8a186b86b2bc0792cb5d29f045cb&oe=5E6D6A8D,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Black Male Standing Blackandwhite Monochrome Monochrome photography Muscle Photography Human Barechested
418,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/59853442_2333467846935460_8304796362537782763_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=104&oh=7457b70acc196928e7b3736c829b7588&oe=5E67D1A3,"0.238*""marin"" + 0.161*""organ"" + 0.116*""water"" + 0.109*""biolog"" + 0.089*""mammal"" + 0.080*""photographi"" + 0.033*""blue"" + 0.030*""plant"" + 0.026*""vehicl"" + 0.018*""rock""",People Fun Smile Water Child Vacation Organism Recreation Leisure Space
419,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/59559235_441504526628813_5986315249757356139_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=105&oh=83625986258a210662236878fb9c5d03&oe=5E6B8314,"0.121*""peopl"" + 0.094*""human"" + 0.084*""photographi"" + 0.077*""adapt"" + 0.074*""smile"" + 0.064*""child"" + 0.046*""snout"" + 0.045*""natur"" + 0.043*""mammal"" + 0.034*""vertebr""",People Child Red Pink Smile Human Adaptation Sitting Photography Tradition
420,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/59956008_2421867454699827_3114756778350381755_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&oh=e9d5eac6a957b74a68d1daa81e08195f&oe=5E50283F,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Arch Architecture Room Window Arcade
421,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/59785853_132843067898388_8171049789423273513_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=47b30862785ae6968ceaaeb9376dcdb6&oe=5E4B5B2B,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Rock Formation Ice Winter Freezing Snow Arctic Landscape Ice cap
422,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/60452651_512846845918988_7567302281124238276_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=108&oh=74cdc57df885f34074d2277e6a8a3071&oe=5E826720,"0.121*""peopl"" + 0.094*""human"" + 0.084*""photographi"" + 0.077*""adapt"" + 0.074*""smile"" + 0.064*""child"" + 0.046*""snout"" + 0.045*""natur"" + 0.043*""mammal"" + 0.034*""vertebr""",People Adaptation Child Human Temple Travel Smile
423,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/59840662_302019170680305_1079117272639307807_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&oh=8f8aaff4a2dfaec88f4176afd2f98279&oe=5E8C1926,"0.151*""light"" + 0.135*""cloud"" + 0.105*""natur"" + 0.083*""horizon"" + 0.080*""landscap"" + 0.066*""water"" + 0.065*""ocean"" + 0.047*""rock"" + 0.040*""smile"" + 0.039*""vacat""",People in nature Photograph Sky Yellow Wall Morning Cloud Photography Fun Child
424,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/60545733_671971219939885_5158828116837983633_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101&oh=8f04d8c38220b00b09e5facb17b759e7&oe=5E5176B9,"0.218*""wildlif"" + 0.148*""anim"" + 0.140*""vertebr"" + 0.124*""terrestri"" + 0.107*""mammal"" + 0.056*""organ"" + 0.051*""snout"" + 0.045*""adapt"" + 0.036*""plant"" + 0.020*""tree""",Elephant Elephants and Mammoths Terrestrial animal Mammal Vertebrate Indian elephant African elephant Wildlife Skin Tusk
425,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/60138093_400150643911501_899996524146413457_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101&oh=8d24c29eb8093a40cd6652f903628f89&oe=5E51FFA5,"0.183*""plant"" + 0.158*""tree"" + 0.098*""night"" + 0.070*""rock"" + 0.060*""light"" + 0.054*""blue"" + 0.052*""water"" + 0.048*""green"" + 0.034*""photographi"" + 0.030*""landscap""",Darkness Light Flash photography Human Night Photography Hand Room Performance Midnight
426,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/59325974_812038982513016_9032892448428034694_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=d4a77a3b34f4a8b25cb11fb09336de24&oe=5E667E58,"0.235*""mountain"" + 0.140*""blue"" + 0.098*""landform"" + 0.081*""cloud"" + 0.066*""atmospher"" + 0.061*""horizon"" + 0.046*""phenomenon"" + 0.044*""room"" + 0.033*""tourism"" + 0.030*""adapt""",Hat Cowboy hat Chin Headgear Fashion accessory Fedora Sun hat Smile Costume hat Cowboy
427,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/59909183_138204970626487_4727244804979094668_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&oh=c0170fe2b0e89904de1f26f6168b6223&oe=5E572436,"0.234*""vehicl"" + 0.099*""tourism"" + 0.097*""leisur"" + 0.081*""vacat"" + 0.072*""tree"" + 0.053*""peopl"" + 0.049*""adapt"" + 0.044*""photographi"" + 0.035*""child"" + 0.030*""architectur""",People in nature Nature Natural landscape Grass Fun Pond Plant Leisure Bank River
428,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/60094062_709780306108335_5816603569326943686_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&oh=4790dea3a00a5d00e60cc14fae3f2916&oe=5E6D2BF1,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Child Transport Passenger Sitting Adaptation Room Student
429,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/59766837_231571644466734_6826540717954430972_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=35b54d15ac45ea28afbe295119b10ba9&oe=5E6A4952,"0.234*""vehicl"" + 0.099*""tourism"" + 0.097*""leisur"" + 0.081*""vacat"" + 0.072*""tree"" + 0.053*""peopl"" + 0.049*""adapt"" + 0.044*""photographi"" + 0.035*""child"" + 0.030*""architectur""",Youth Child Adaptation Tourism Recreation House Leisure Vacation Dance Style
430,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/59935236_113094469924442_4077695933998864018_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&oh=a6074ac26fc84099231db737e43694ea&oe=5E66E716,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Sitting Human Photography Black hair Flash photography Comfort
431,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/61489158_143214116840160_4289348225665445676_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=9e8c6f89ce3b8898da45693a00e4f278&oe=5E588334,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Sitting Pink Adaptation Shoe Leisure Vacation Smile
432,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/60727723_298398831069150_1284841004120237810_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=862c1fe55757670dfebcc3a52803b9e0&oe=5E663DFB,"0.117*""sit"" + 0.101*""night"" + 0.100*""leisur"" + 0.080*""photographi"" + 0.078*""smile"" + 0.068*""water"" + 0.052*""architectur"" + 0.048*""adapt"" + 0.037*""human"" + 0.032*""vacat""",Public space Community Recreation Playground Team
433,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/60016992_139999757166675_4186854627602870312_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&oh=e397fee91f415dd6a489472c13eca1f5&oe=5E87E751,"0.515*""photographi"" + 0.143*""room"" + 0.065*""human"" + 0.053*""sit"" + 0.037*""cloud"" + 0.032*""water"" + 0.023*""tree"" + 0.017*""architectur"" + 0.015*""organ"" + 0.014*""light""",Organism Eye Closeup Organ Macro photography Photography Wildlife Plant
